id	name	MESH	def
MONDO:0015427	paroxysmal dyskinesia	MESH:D002819	"""Paroxysmal dyskinesia (PD) is a rare heterogenous group of movement disorders manifesting as abnormal involuntary movements that recur episodically and last only a brief time. PD includes paroxysmal kinesigenic dyskinesia (PKD), paroxysmal non-kinesigenic dyskinesia (PNKD), paroxysmal exertion-induced dyskinesia (PED) and a variant form of PKD, infantile convulsion and choreoathetosis (ICCA syndrome)."" [Orphanet:1431]"
MONDO:0015428	choroidal atrophy-alopecia syndrome	MESH:C535810	"""Choroidal atrophy - alopecia is a very rare ectodermal dysplasia syndrome, characterized by the association of choroidal atrophy (sometimes regional), together with other ectodermal dysplasia features including fine and sparse hair, absent or decreased lashes and eyebrows, and possibly mild visual loss and dysplastic/thick/grooved nails."" [Orphanet:1433]"
MONDO:0015430	ring chromosome 1	MESH:C535361	"""Ring chromosome 1 syndrome is an autosomal anomaly characterized by variable clinical features, most commonly including significant intrauterine and postnatal growth failure, developmental delay, intellectual disability, microcephaly, and dysmorphic facial features. Some less frequent clinical features are dysgenesis of corpus callosum, atrial septal defect, rocker bottom feet and clinodactyly."" [Orphanet:1437]"
MONDO:0015431	ring chromosome 10	MESH:C538086	"""Ring chromosome 10 syndrome is characterized by intellectual deficit, growth retardation, and various dysmorphic features. Less than 20 cases have been described. The main features are low birth weight, microcephaly, stubby nose with a prominent nasal bridge, hypertelorism, strabismus, wide-set nipples, single transverse palmar creases, and clinodactyly. Boys have undescended testes and hypoplastic scrotum. Congenital heart disease, hydronephrosis or renal hypoplasia was present in some of the cases."" [Orphanet:1438]"
MONDO:0015432	ring chromosome 12	MESH:C538298	"""Ring chromosome 12 syndrome is a rare chromosomal anomaly syndrome with a highly variable phenotype principally characterized by postnatal growth retardation, variable degrees of developmental delay and intellectual disability, microcephaly and facial dysmorphism (incl. epicanthal folds, low-set, cupped ears, prominent nose with flat nasal bridge, high arched palate, micrognathia). Skeletal abnormalities (e.g. pectus excavatum, clinodactyly), congenital heart malformations, cryptorchidism, café-au-lait spots and epilepsy have also been reported."" [Orphanet:1439]"
MONDO:0015433	ring chromosome 17	MESH:C538046	"""Ring chromosome 17 syndrome is a rare chromosomal anomaly syndrome, resulting from partial deletion of chromosome 17, characterized by highly variable manifestations, ranging from a severe phenotype which presents with lissencephaly and severe intellectual disability to a milder phenotype that includes short stature, microcephaly, intellectual disability, seizures (that may be pharmacoresistant), café-au-lait spots, retinal flecks and minor facial dysmorphism, depending on the presence or absence of the Miller-Dieker critical region."" [Orphanet:1441]"
MONDO:0015434	ring chromosome 18	MESH:C538304	"""Ring chromosome 18 syndrome is an autosomal anomaly characterized by variable clinical features, most commonly including hypotonia, neonatal feeding and respiratory difficulties, microcephaly, global developmental delay and intellectual disability, growth hormone deficiency, hypothyroidism, hearing loss, aural atresia, dysmorphic facial features and behavioral characteristics."" [Orphanet:1442]"
MONDO:0015435	ring chromosome 19	MESH:C538310	"""Ring chromosome 19 syndrome is a rare chromosomal anomaly syndrome with a highly variable phenotype that may range from normal to patients with profound intellectual disability, developmental delay, learning disability (esp. speech) and mild dysmorphism (incl. micro/macrocephaly, prominent forehead, low-set and posteriorly rotated ears, hypertelorism, high nasal bridge, prominent philtrum, retro/micrognathia). Mild hypotonia and autistic-like mannerisms (e.g. hand opening and closing, head banging) may also be associated. Other anomalies, such as cutis laxa, hearing loss, syndactyly, digital hypoplasia, and talipes equinovarus, have also been reported."" [Orphanet:1443]"
MONDO:0015436	ring chromosome 20	MESH:C580424	"""Ring chromosome 20 syndrome is marked by a characteristic seizure phenotype. Depending on the amount of chromosomal loss and associated mosaicism, ring(20) can be associated with macrocephaly, mild to moderate intellectual deficit, or behavioural problems. In rare cases, brain, kidney or heart malformations may be present."" [Orphanet:1444]"
MONDO:0015437	ring chromosome 21	MESH:C537109	"""Ring chromosome 21 syndrome is an autosomal anomaly characterized by variable clinical features, most commonly including growth retardation, developmental delay, intellectual disability, epilepsy, microcephaly, short stature, dysmorphic features, hypogammaglobulinemia, thrombocytopenia and unspecific skeletal anomalies (hemivertebrae, clinodactyly, syndactyly). In rare cases, it has been described in phenotypically normal individuals."" [Orphanet:1445]"
MONDO:0015438	ring chromosome 22	MESH:C536795	"""Ring chromosome 22 is a rare condition caused by having an abnormal chromosome 22 that forms a ring. In this chromosome abnormality,a segment on the short (p) arm and a segment on the long (q) arm of 22 are missing. The amount of material lost varies from person to person. The remaining ends of chromosome 22 have joined together to make a ring shape. Chromosome 22 is an acrocentric chromosome, meaning that the centromere is near one end, creating a very small short (p) arm that does not contain genes that are relevant to development. Thus, only the lost genes on the long (q) arm matter. Knowing the breakpoint in the long arm is likely more helpful. Most cases are sporadic (happen by chance) and occur in people with no history of the condition in their family."" [GARD:0001336]"
MONDO:0015439	ring chromosome 4	MESH:C537636	"""Ring chromosome 4 syndrome is an autosomal anomaly characterized by variable clinical features, most commonly including significant intrauterine and postnatal growth retardation, developmental delay, intellectual disability, microcephaly, and dysmorphic facial features. Some less frequent features are cleft lip and/or cleft palate, congenital cardiovascular, gastrointestinal and genitourinary system anomalies."" [Orphanet:1447]"
MONDO:0015440	ring chromosome 6	MESH:C537763	"""Ring chromosome 6 syndrome is a rare chromosomal anomaly syndrome with highly variable phenotype principally characterized by prenatal/postnatal growth failure, intellectual disability, developmental delay, craniofacial dysmorphism (incl. microcephaly, microphthalmia, epicanthus, low-set and malformed ears, broad and flat nasal bridge, full lips, micrognathia), central nervous system anomalies (e.g. hydrocephalus, cortical atrophy, ventriculomegaly), short neck, and delayed bone age. Cardiac defects, limb anomalies, hip joint malformations, and seizures have also been reported."" [Orphanet:1448]"
MONDO:0015441	ring chromosome 7	MESH:C537813	"""Ring chromosome 7 syndrome is a rare chromosomal anomaly syndrome, with highly variable phenotype, principally characterized by growth failure, short stature, intellectual disability, dermatological abnormalities (nevus flammeus, dark pigmented nevi, café-au-lait spots), microcephaly and facial dysmorphism (incl. facial asymmetry, small ears, abnormal palpebral fissures, ptosis, epicanthic folds, hyper/hypotelorism). Additional reported features include convulsions, cleft lip and palate, clinodactyly, kyphoscoliosis and genital anomalies (i.e. cryptorchidism, hypospadias, micropenis)."" [Orphanet:1449]"
MONDO:0015443	chromosome 8-derived supernumerary ring/marker	MESH:C537824	"""Chromosome 8-derived supernumerary ring/marker is a rare chromosomal anomaly comprising variable parts of chromosome 8. The phenotype of mosaic or non-mosaic supernumerary r(8)/mar(8) ranges from almost normal to variable degrees of minor abnormalities, and growth and mental retardation overlapping with the well-known mosaic trisomy 8 syndrome."" [Orphanet:1450]"
MONDO:0015449	criss-cross heart	MESH:D003420	"""Criss cross heart (CCH) is a cardiac malformation where the inflow streams of the two ventricles cross due to twisting of the heart about its major axis. The clinical features depend on the particular cardiac defects associated, like simple or corrected transposition of the great arteries and ventricular septal defects."" [Orphanet:1461]"
MONDO:0015451	univentricular heart	MESH:D000080039	"""Univentricular heart (UVH) is a severe congenital cardiac malformation characterized by both atria related entirely or almost entirely to one functionally single ventricular chamber. The clinical manifestations include congestive heart failure, failure to thrive, cyanosis, hypoxemia and neurodevelopmental disabilities."" [Orphanet:1464]"
MONDO:0015452	Coffin-Siris syndrome	MESH:C536436	"""Coffin-Siris syndrome (CSS) is a rare congenital multi-systemic genetic disorder characterized by aplasia or hypoplasia of the distal phalanx or nail of the fifth digit, developmental delay, intellectual disability, coarse facial features, and other variable clinical manifestations."" [Orphanet:1465]"
MONDO:0015453	Cogan syndrome	MESH:D055952	"""Cogan syndrome (CS) is a rare autoimmune disorder of unknown origin characterized by inflammatory ocular disease (mainly interstitial keratitis) and vestibulo-auditory manifestations (mainly acute onset hearing loss, tinnitus and vertigo), in the setting of a negative work-up for syphilis, with a variable risk of developing into a systemic disease. Systemic manifestations may occur in more than 70% of cases."" [Orphanet:1467]"
MONDO:0015454	multiple carboxylase deficiency	MESH:D009100	"""Multiple carboxylase deficiency (MCD) is a term used to describe inborn errors of biotin metabolism characterized by reduced activities of biotin-dependent enzymes resulting in a wide spectrum of symptoms, including feeding difficulty, breathing difficulties, lethargy, seizures, skin rash, alopecia, and developmental delay."" [Orphanet:148]"
MONDO:0015457	corpus callosum agenesis-double urinary collecting system syndrome	MESH:C535427	
MONDO:0015459	nasopharyngeal carcinoma	MESH:C538339|MESH:D00007727|MESH:D000077274	"""A carcinoma arising from the nasopharyngeal epithelium. It includes the following types"
MONDO:0015461	short rib-polydactyly syndrome	MESH:D012779	"""Short rib-polydactyly syndromes are a group of bone malformations characterized by a narrow thorax and polydactyly (usually preaxial)."" [Orphanet:1505]"
MONDO:0015462	thin ribs-tubular bones-dysmorphism syndrome	MESH:C537595	
MONDO:0015463	craniodigital syndrome-intellectual disability syndrome	MESH:C537528	"""Craniodigital syndrome - intellectual deficit is characterised by syndactyly of the fingers and toes, characteristic facies (`startled' facial expression with a small pointed nose, micrognathia, long dark eyelashes and prominent eyebrows) and intellectual deficit."" [Orphanet:1514]"
MONDO:0015467	craniosynostosis, Philadelphia type	MESH:C563368	"""Craniosynostosis, Philadelphia type is a form of syndromic craniosynostosis, characterized by sagittal/dolichocephalic head shape with a relatively normal facial appearance and complete soft tissue syndactyly of hand and foot. Transmission is autosomal dominant with variable expression of the hand findings, and incomplete penetrance of the sagittal craniosynostosis. Craniosynostosis, Philadelphia type has been suggested to share the same etiology as syndactyly type 1A."" [Orphanet:1527]"
MONDO:0015469	craniosynostosis	MESH:D003398	"""Craniosynostosis is defined as the premature fusion of one or more cranial sutures leading to secondary distortion of skull shape resulting in skull deformities with a variable presentation. Craniosynostosis may occur in an isolated setting or as part of a syndrome."" [Orphanet:1531]"
MONDO:0015474	cryptosporidiosis	MESH:D003457	"""Intestinal infection with organisms of the genus Cryptosporidium. It occurs in both animals and humans. Symptoms include severe diarrhea."" [MESH:D003457]"
MONDO:0015483	mandibulofacial dysostosis	MESH:D008342	"""A hereditary disorder occurring in two forms"
MONDO:0015484	cysticercosis	MESH:D003551	"""Cysticercosis is a parasitic infectious disease characterized by cyst formation in the target tissue of Taenia solium (tapeworm) parasite larvae ingested via the feces of a human with a tapeworm (human-to-human fecal-oral transmission) leading to variable clinical manifestations in muscle, the brain, spinal cord, and eyes. Infection of muscle tissue is generally asymptomatic. Cyst development in the brain and spinal cord is known as neurocysticercosis (NCC) and may cause seizures and headache. NCC can follow a serious course and may be life-threatening. Severe cases of cysticercosis are treated with albendazole and anti-inflammatory drugs."" [Orphanet:1560]"
MONDO:0015486	keratoconus	MESH:D007640	"""A degenerative, structural disorder of the eye, characterized by a cone-shaped protrusion of the cornea. It may lead to visual disturbances."" [NCIT:P378]"
MONDO:0015492	anti-neutrophil cytoplasmic antibody-associated vasculitis	MESH:D056648	"""Group of systemic vasculitis with a strong association with anca. The disorders are characterized by necrotizing inflammation of small and medium size vessels, with little or no immune-complex deposits in vessel walls."" [MESH:D056648]"
MONDO:0015496	macroglossia	MESH:D008260	"""The presence of an excessively large tongue, which may be congenital or may develop as a result of a tumor or edema due to obstruction of lymphatic vessels, or it may occur in association with hyperpituitarism or acromegaly. It also may be associated with malocclusion because of pressure of the tongue on the teeth. (From Jablonski, Dictionary of Dentistry, 1992)"" [MESH:D008260]"
MONDO:0015514	hereditary endocrine growth disease	MESH:D006130	
MONDO:0015515	carnitine palmitoyltransferase II deficiency	MESH:C535589	"""Carnitine palmitoyltransferase II (CPT II) deficiency is an inherited metabolic disorder that affects mitochondrial oxidation of long chain fatty acids (LCFA). Three forms of CPT II deficiency have been described"
MONDO:0015517	common variable immunodeficiency	MESH:D017074	"""Common variable immunodeficiency (CVID) comprises a heterogeneous group of diseases characterized by a significant hypogammaglobulinemia of unknown cause, failure to produce specific antibodies after immunizations and susceptibility to bacterial infections, predominantly caused by encapsulated bacteria."" [Orphanet:1572]"
MONDO:0015523	epithelioid hemangioendothelioma	MESH:D018323	"""A low-grade malignant blood vessel neoplasm. It is characterized by the presence of epithelioid endothelial cells. The neoplastic cells are arranged in cords and nests, which are embedded in a myxoid to hyalinized stroma."" [NCIT:C3800]"
MONDO:0015525	congenital pseudoarthrosis of the limbs	MESH:C535762	
MONDO:0015528	congenital epulis	MESH:D005887	"""A congenital gingival tumor that occurs along the alveolar ridge of the maxilla. It usually affects female infants. The histogenesis is unknown. Morphologically, it is characterized by the presence of large cells with eosinophilic granular cytoplasm. Complete surgical resection is curative."" [NCIT:C4675]"
MONDO:0015529	paroxysmal Hemicrania	MESH:D051302	"""Paroxysmal hemicrania (PH) is a primary headache disorder characterized by multiple attacks of unilateral pain that occur in association with cranial autonomic symptoms. The hallmarks of this syndrome are the relative shortness of the attacks and the complete response to indomethacin therapy."" [Orphanet:157835]"
MONDO:0015530	trigeminal autonomic cephalalgia	MESH:D051303	"""A headache disorder characterized by episodes of unilateral, short lasting pain and associated ipsilateral cranial autonomic symptoms."" [NCIT:C117074]"
MONDO:0015531	non-Langerhans cell histiocytosis	MESH:D015616	"""Group of disorders which feature accumulations of active HISTIOCYTES and LYMPHOCYTES, but where the histiocytes are not LANGERHANS CELLS. The group includes HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS; SINUS HISTIOCYTOSIS; xanthogranuloma; reticulohistiocytoma; juvenile XANTHOGRANULOMA; xanthoma disseminatum; as well as the lipid storage diseases (SEA-BLUE HISTIOCYTE SYNDROME; and NIEMANN-PICK DISEASES)."" [MESH:D015616]"
MONDO:0015534	juvenile xanthogranuloma	MESH:D014972	"""A benign histiocytic tumor that occurs during childhood; it is distinct from Langerhans cell histiocytosis. It is characterized by the presence of lipid-laden, foamy histiocytes and Touton-type giant cells in the dermis. The lesions usually develop during infancy. They consist of cutaneous papules and nodules (most often in the head and neck). It is sometimes associated with deep soft tissues nodules."" [NCIT:C3451]"
MONDO:0015537	necrobiotic xanthogranuloma	MESH:D058252	"""A cutaneous necrobiotic disorder characterized by firm, yellow plaques or nodules, often in a periorbital distribution. It is often accompanied by an elevated erythrocyte sedimentation rate; leukopenia; and monoclonal gammopathy (IgG-kappa type) and systemic involvement."" [MESH:D058252]"
MONDO:0015545	macrophage activation syndrome	MESH:D055501	"""A complication of rheumatic disease that is caused by excessive activation and uncontrolled proliferation of T lymphocytes and well-differentiated macrophages. It is characterized by fever, pancytopenia, liver insufficiency, coagulopathy and neurologic symptoms."" [NCIT:P378]"
MONDO:0015548	Huntington disease-like syndrome	MESH:C580174	
MONDO:0015564	Castleman disease	MESH:D005871	"""Castleman disease (CD) is a benign lymphoproliferative disorder that may present as a localized or multicentric form. The clinical manifestations are heterogeneous, ranging from asymptomatic discrete lymphadenopathy to recurrent episodes of diffuse lymphadenopathy with severe systemic symptoms."" [Orphanet:160]"
MONDO:0015566	2q24 microdeletion syndrome	MESH:C538316	"""2q24 microdeletion syndrome is a chromosomal anomaly consisting of a partial long arm deletion of chromosome 2 and characterized clinically by a wide range of manifestations (depending on the specific region deleted) which can include seizures, microcephaly, dysmorphic features, cleft palate, eye abnormalities (coloboma, cataract and microphthalmia), growth retardation, failure to thrive, heart defects, limb anomalies, developmental delay and autism."" [Orphanet:1617]"
MONDO:0015571	deletion 5q35	MESH:C537647	"""Deletion 5q35 refers to the different congenital malformation syndromes resulting from deletions of variable extent of the terminal part of the long arm of chromosome 5 (5q), spanning the region from 5q35.1 to 5q35.3 . The most significant anomaly is a recurring deletion in 5q35.2 comprising the NSD1 gene that causes Sotos syndrome that is characterized by cardinal features including excessive growth during childhood, macrocephaly, distinctive facial gestalt and various degrees of learning difficulty. Subtelomeric deletions of the terminal 3.5 Mb region on 5q35.3 are very rare, characterized by prenatal lymphedema with increased nuchal translucency, pronounced muscular hypotonia in infancy, borderline intelligence, postnatal short stature due to growth hormone deficiency, and a variety of minor anomalies such as mildly bell-shaped chest, minor congenital heart defects and a distinct facial gestalt. Larger deletions including bands 5q35.1, 5q35.2 and 5q35.3 cause a more severe phenotype that associates severe developmental delay with microcephaly, and significant cardiac defects (e.g. atrial septal defect with/without atrioventricular conduction defects, Ebstein anomaly, tetralogy of Fallot) linked to haploinsufficiency of NKX2.5 (5q35.1). Various combinations of signs may result from deletions of variable extent depending on the genes comprised in the deleted segment."" [Orphanet:1627]"
MONDO:0015588	limbic encephalitis	MESH:D020363	"""A group of autoimmune conditions characterized by inflammation of the limbic system and other parts of the brain.The cardinal sign of limbic encephalitis is a severe impairment of short-term memory; however,symptoms may also include confusion, psychiatric symptoms, and seizures.The symptomstypically develop over a few weeks or months, but they may evolve over a few days. Limbic encephalitis is often associated with an underlying neoplasm (paraneoplastic limbic encephalitis); however some cases never have a neoplasm identified (non-paraneoplastic limbic encephalitis). Delayed diagnosis is common, but improvements are being made to assist in early detection. Various tests including imaging studies (MRI, PET) laboratory tests (CSF analysis), and tests that measure the electrical activity of the brain (EEG) may be utilized to confirm a diagnosis. Treatment includes removal of the neoplasm (if identified) and immunotherapy."" [https://orcid.org/0000-0001-5208-3432, https://rarediseases.info.nih.gov/diseases/8742/limbic-encephalitis]"
MONDO:0015597	pustulosis palmaris et plantaris	MESH:D011565	
MONDO:0015605	distal monosomy 9p	MESH:C538025	"""Distal monosomy 9p is a rare chromosomal anomaly syndrome, resulting from a partial deletion of the short arm of chromosome 9, with a highly variable phenotype typically characterized by intellectual disability, craniofacial dysmorphism (trigonocephaly, upslanting palpebral fissures, hypoplastic supraorbital ridges), abnormal digits (long middle phalanges with short distal phalanges), as well as frequent association with genitourinary abnormalities (cryptorchidism, hypospadias, ambiguous genitalia, 46,XY testicular dysgenesis). Congenital hypothyroidism and cardiovascular defects have been reported in some cases. Patients present an increased risk for gonadoblastoma."" [Orphanet:1642]"
MONDO:0015607	partial chromosome Y deletion	MESH:C536297	"""Male sterility due to chromosome Y deletion is characterized by a severe deficiency of spermatogenesis. Chromosome Y deletions are a frequent genetic cause of male infertility."" [Orphanet:1646]"
MONDO:0015612	Dent disease	MESH:D057973	"""Dent disease is a rare genetic renal tubular disease characterized by manifestations of proximal tubule dysfunction."" [Orphanet:1652]"
MONDO:0015613	dentin dysplasia	MESH:D003805	"""Dentin dysplasia (DD) is a rare disorder belonging to the group of hereditary dentin defects and is characterized by abnormal dentin structure and root development resulting in abnormal tooth development. It encompasses two subtypes"
MONDO:0015614	dermatitis herpetiformis	MESH:D003874	"""Dermatitis herpetiformis (DH) is a chronic autoimmune subepidermal bullous disease characterized by grouped pruritic lesions such as papules, urticarial plaques, erythema, and herpetiform vesiculae, with a predominantly symmetrical distribution on extensor surfaces of the elbows (90%), knees (30%), shoulders, buttocks, sacral region, and face of children and adults. Erosions, excoriations and hyperpigmentation usually follow. DH may also appear as a consequence of gluten intolerance."" [Orphanet:1656]"
MONDO:0015626	Charcot-Marie-Tooth disease	MESH:D002607	"""An inherited degenerative disorder involving the peripheral nerves. It is caused by mutations in the genes that are responsible for the production of proteins necessary for the function and structure of the peripheral nerves. It is characterized by muscle atrophy and weakness in the feet, legs, hands, and arms and loss of sensation in the limbs."" [NCIT:C75467]"
MONDO:0015636	dirofilariasis	MESH:D004184	"""Infection with nematodes of the genus dirofilaria, usually in animals, especially dogs, but occasionally in humans."" [MESH:D004184]"
MONDO:0015661	dextrocardia	MESH:D003914	"""A rare congenital abnormality in which the heart is located in the right side of the chest. It is associated with other congenital heart defects."" [NCIT:P378]"
MONDO:0015665	scleromyxedema	MESH:D053718	"""Scleromyxedema is a rare, severe skin disorder. Signs and symptoms include abnormal accumulation of mucin in the skin (mucinosis), causing papular and sclerodermoid bumps; increased production of fibroblasts (connective tissue cells) in the absence of a thyroid disorder; and monoclonal gammopathy (abnormal proteins in the blood). It often involves internal organs and may affect various body systems. The cause of scleromyxedema is not known. There is no standard treatment. Management may involve the use of intravenous immunoglobulin (IVIG), plasmapheresis, thalidomide and corticoids, or more aggressive interventions, such as autologous bone marrow transplantation."" [https://rarediseases.info.nih.gov/diseases/7615/scleromyxedema]"
MONDO:0015687	chronic eosinophilic leukemia	MESH:C580364	
MONDO:0015691	hypereosinophilic syndrome	MESH:D017681	"""Hypereosinophilic syndrome (HES) constitutes a rare and heterogeneous group of disorders, defined as persistent and marked blood eosinophilia and/or tissue eosinophilia associated with a wide range of clinical manifestations reflecting eosinophil-induced tissue/organ damage."" [Orphanet:168956]"
MONDO:0015723	trisomy 12p	MESH:C538299	"""Trisomy 12p is an extremely rare chromosomal disorder (over 30 cases reported worldwide) characterized by craniofacial malformations (round face, prominent cheeks, high bulging forehead, broad and flat nasal bridge, short nose with anteverted nostrils, long philtrum, prominent and everted lower lip, low-set ears, abnormally folded helix, protuberant antihelix), postnatal growth retardation, mental and psychomotor retardation, generalized hypotonia, abnormally short wide hands and/or other abnormalities."" [Orphanet:1699]"
MONDO:0015725	mosaic trisomy 14	MESH:C535489	"""Mosaic trisomy 14 is a rare chromosomal disorder in which there are 3 copies (trisomy) of chromosome 14 in some cells of the body, while other cells have the usual two copies. The extent and severity of features in affected individuals can vary. Signs and symptoms that have been most commonly reported include intrauterine growth restriction ; failure to to thrive ; developmental delay; intellectual disability; distinctive facial characteristics; structural malformations of the heart; and other physical abnormalities. This condition is most often caused by an error in cell division in the egg or sperm cell before conception, or in fetal cells after fertilization. Treatment is directed toward the specific signs and symptoms in each individual."" [https://rarediseases.info.nih.gov/diseases/1327/mosaic-trisomy-14]"
MONDO:0015726	distal trisomy 14q	MESH:C538034	
MONDO:0015727	mosaic trisomy 15	MESH:C538037	"""Mosaic trisomy 15 is a rare chromosomal anomaly syndrome principally characterized by intrauterine growth restriction, congenital cardiac anomalies (incl. ventricular and atrial septal defects, patent ductus arteriosus) and craniofacial dysmorphism (incl. hypertelorism, downslanting palpebral fissures, wide nasal bridge). Patients also present brain (e.g. hypoplastic cerebellum, ventricular asymmetry), renal (e.g. small dysplastic kidneys), and/or genital (undescended testis, small penis, hypoplastic labia majora) anomalies. Digital and skin pigmentation abnormalities have also been reported."" [Orphanet:1706]"
MONDO:0015728	distal trisomy 15q	MESH:C538036	
MONDO:0015729	mosaic trisomy 16	MESH:C538041	"""Mosaic trisomy 16 is a rare chromosomal anomaly syndrome with a highly variable phenotype ranging from minor anomalies with normal development to intrauterine growth retardation, abnormal skin pigmentation, craniofacial and body asymmetry, cardiac (e.g. ventricular septal defect) and genital (e.g. hypospadias, cryptorchidism) anomalies, scoliosis and hearing loss to neonatal death. Additional features observed include skeletal malformations (e.g. clino/polydactyly, talipes), mild facial dysmorphism, and developmental delay."" [Orphanet:1708]"
MONDO:0015730	mosaic trisomy 17	MESH:C538044	"""Mosaic trisomy 17 is a rare chromosomal anomaly syndrome, with a highly variable clinical presentation, mostly characterized by growth delay, intellectual disability, body asymmetry with leg length differentiation, scoliosis, and congenital heart anomalies (e.g. ventricular septal defect). Prenatal ultrasound findings include intrauterine growth retardation, nuchal thickening brain anomalies (e.g. cerebellar hypoplasia), pleural effusion and single umbilical artery. Patients with no associated malformations have also been reported."" [Orphanet:1711]"
MONDO:0015740	trisomy 18p	MESH:C538307	"""Trisomy 18p is an extremely rare chromosomal anomaly with a poorly defined clinical phenotype. Reported manifestations include short stature, mild, moderate or severe developmental delay and intellectual disability, variable but mild facial dysmorphism, and epilepsy."" [Orphanet:1715]"
MONDO:0015742	periventricular leukomalacia	MESH:D007969	"""Periventricular leukomalacia (PVL) is a brain injury disorder characterized by the death of the white matter of the brain due to softening of the brain tissue. It can affect fetuses or newborns, and premature babies are at the greatest risk of the disorder. PVL is caused by a lack of oxygen or blood flow to thearea around the ventricles of the brain, which results in the death of brain tissue. Although babies with PVL generally have no apparent signs or symptoms of the disorder at delivery, they are at risk for motor disorders, cerebral palsy, delayed mental development, coordination problems, and vision and hearing impairments. There is no cure for PVL. Treatment is generally supportive. Prognosis is dependent on the extent of damage to the ventricles."" [https://rarediseases.info.nih.gov/diseases/10285/periventricular-leukomalacia]"
MONDO:0015748	hereditary mucosal leukokeratosis	MESH:D053529	"""White sponge nevus (WSN) is a rare and autosomal dominant genetic disease in which the oral mucosa is white or greyish, thickened, folded, and spongy. The onset is early in life, and both sexes are affected equally. Other common sites include the tongue, floor of the mouth, and alveolar mucosa."" [Orphanet:171723]"
MONDO:0015753	cap myopathy	MESH:C579969	"""Cap myopathy is a very rare congenital myopathy presenting a weakness of facial and respiratory muscles associated with craniofacial and thoracic deformities, as well as weakness of limb proximal and distal muscles. Onset is at birth or in childhood, weakness progression is slow but may lead to a severe and even fatal prognosis."" [Orphanet:171881]"
MONDO:0015758	primary cutaneous T-cell lymphoma	MESH:D016410	
MONDO:0015760	T-cell non-Hodgkin lymphoma	MESH:D016399	"""A non-Hodgkin lymphoma of T-cell lineage. It includes the T lymphoblastic lymphoma and the mature T- and NK-cell lymphomas. -- 2003"" [NCIT:C3466]"
MONDO:0015761	trisomy 10p	MESH:C538290	"""Trisomy 10p is a syndrome of mental retardation/multiple congenital malformations (MR-MCA) that is caused by the total or partial duplication of the short arm of chromosome 10."" [Orphanet:171929]"
MONDO:0015766	cholera	MESH:D002771	"""Cholera is an infectious disease, caused by intestinal infection with Vibrio cholerae, characterized by massive watery diarrhea and severe dehydration that can lead to shock and death if left untreated."" [Orphanet:173]"
MONDO:0015767	trisomy 4p	MESH:C537643	"""Trisomy 4p is a rare chromosomal anomaly syndrome, resulting from the partial duplication of the short arm of chromosome 4, with a highly variable phenotype, typically characterized by pre- and postnatal growth delay, psychomotor developmental delay and craniofacial dysmorphism (microcephaly, prominent glabelle, hypertelorism, enlarged ears with abnormal helix and antihelix, bulbous nose with flat or depressed nasal bridge, long philtrum, retrognathia with pointed chin). Additional features include skeletal (rocker bottom feet, arachnodactyly, camptodactyly) and renal malformations, cardiac defects, ocular abnormalities and abnormal genitalia in males."" [Orphanet:1738]"
MONDO:0015771	mosaic trisomy 7	MESH:C537822	"""Mosaic trisomy 7 is a rare chromosomal anomaly syndrome, with a highly variable phenotype, mostly characterized by blaschkolinear skin pigmentary dysplasia, body asymmetry, enamel dysplasia, and developmental and growth delay. Intellectual disability, facial dysmorphism (e.g. frontal bossing, abnormal palpebral fissures, strabismus, abnormally shaped ears, and micrognathia), and genital anomalies (e.g. undescended testes) have also been observed. It has been reported to be associated with maternal uniparental disomy of chromosome 7, resulting in a Silver-Russell syndrome phenotype. Cases with no associated malformations have also been reported."" [Orphanet:1747]"
MONDO:0015772	trisomy 8q	MESH:C538020	"""Trisomy 8q is a very rare disorder characterized by duplication of the long arm of chromosome 8. The most commonly associated abnormalities include low birth weight, craniofacial abnormalities (prominent forehead, flat occiput, hypertelorism, upslanting palpebral fissures, ear and nose deformities, thin upper lips), congenital heart defects, skeletal defects, psychomotor retardation. Phenotypic features vary in relation to the duplication size."" [Orphanet:1752]"
MONDO:0015776	rhizomelic chondrodysplasia punctata	MESH:D018902	"""Rhizomelic chondrodysplasia is a form chondrodysplasia punctata, a group of diseases in which the common characteristic is calcifications near joints at birth."" [Orphanet:177]"
MONDO:0015780	dyskeratosis congenita	MESH:D019871	"""Dyskeratosis congenita (DC) is a rare ectodermal dysplasia that often presents with the classic triad of nail dysplasia, skin pigmentary changes, and oral leukoplakia associated with a high risk of bone marrow failure (BMF) and cancer."" [Orphanet:1775]"
MONDO:0015781	facial dysmorphism-shawl scrotum-joint laxity syndrome	MESH:C537529	"""Facial dysmorphism-shawl scrotum-joint laxity syndrome is characterised by facial dysmorphism (hypertelorism, telecanthus, downslanting palpebral fissures, ptosis, malar hypoplasia, broad nasal bridge, thin upper lip, smooth philtrum, and low-set prominent ears) and associated with joint anomalies (genu valgum or cubitus valgus, hyper-extensible joints, etc.). It has been described in two patients (a mother and her son). The boy also had hypoplastic shawl scrotum and cryptorchidism, and the mother had mild intellectual deficit."" [Orphanet:1778]"
