Sample ID	Manual annotation	Sample info #manual annotation	UBER_ID	MONDO_ID
SRR1044421	cardiac muscle tissue		UBERON:0001133	na
SRR1044422	cardiac muscle tissue		UBERON:0001133	na
SRR1044423	cardiac muscle tissue		UBERON:0001133	na
SRR1044424	cardiac muscle tissue		UBERON:0001133	na
SRR1044425	blood plasma		UBERON:0001969	na
SRR1044426	blood serum		UBERON:0001977	na
SRR1044427	blood plasma		UBERON:0001969	na
SRR1044428	blood serum		UBERON:0001977	na
SRR1044429	blood plasma		UBERON:0001969	na
SRR1044430	blood serum		UBERON:0001977	na
SRR1044431	blood plasma		UBERON:0001969	na
SRR1044432	blood serum		UBERON:0001977	na
SRR1044433	blood plasma		UBERON:0001969	na
SRR1044434	blood plasma		UBERON:0001969	na
SRR1044435	blood plasma		UBERON:0001969	na
SRR1044436	blood plasma		UBERON:0001969	na
SRR1044437	blood plasma		UBERON:0001969	na
SRR1044438	blood plasma		UBERON:0001969	na
SRR1044439	blood plasma		UBERON:0001969	na
SRR1044440	blood plasma		UBERON:0001969	na
SRR1044441	blood plasma		UBERON:0001969	na
SRR1044442	blood plasma		UBERON:0001969	na
SRR1044443	blood plasma		UBERON:0001969	na
SRR1044444	blood plasma		UBERON:0001969	na
SRR1044445	blood plasma		UBERON:0001969	na
SRR1044446	adipose tissue		UBERON:0001013	na
SRR1044447	brain		UBERON:0000955	na
SRR1044448	liver		UBERON:0002107	na
SRR1044449	skin epidermis 		UBERON:0001003	na
SRR1044450	spleen		UBERON:0002106	na
SRR1044451	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044452	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044454	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044455	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044456	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044457	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044458	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044460	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044461	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044462	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044463	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044464	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044465	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044466	blood serum	dilated cardiomyopathy	UBERON:0001977	MONDO:0005021
SRR1044467	blood serum	dilated cardiomyopathy	UBERON:0001977	MONDO:0005021
SRR1044468	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044469	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044470	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044471	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044472	blood serum	dilated cardiomyopathy	UBERON:0001977	MONDO:0005021
SRR1044473	blood serum	dilated cardiomyopathy	UBERON:0001977	MONDO:0005021
SRR1044474	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044475	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044476	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044477	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044478	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044479	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044480	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044481	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044482	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044483	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044484	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044485	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044486	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044487	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044488	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044489	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044490	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044491	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044492	blood serum	dilated cardiomyopathy	UBERON:0001977	MONDO:0005021
SRR1044493	blood serum	dilated cardiomyopathy	UBERON:0001977	MONDO:0005021
SRR1044494	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044495	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044496	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044497	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044498	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044499	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044500	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044501	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044502	cardiac muscle tissue	dilated cardiomyopathy	UBERON:0001133	MONDO:0005021
SRR1044503	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044504	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044505	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044506	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044507	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044508	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044509	blood plasma	dilated cardiomyopathy	UBERON:0001969	MONDO:0005021
SRR1044510	cardiac muscle tissue		UBERON:0001133	na
SRR1044511	cardiac muscle tissue		UBERON:0001133	na
SRR1044512	cardiac muscle tissue		UBERON:0001133	na
SRR1044513	cardiac muscle tissue		UBERON:0001133	na
SRR1044514	skeletal muscle tissue		UBERON:0001134	na
SRR1044515	cardiac muscle tissue		UBERON:0001133	na
SRR1044516	cardiac muscle tissue		UBERON:0001133	na
SRR1044517	cardiac muscle tissue		UBERON:0001133	na
SRR1044518	skeletal muscle tissue		UBERON:0001134	na
SRR1044521	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044522	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044523	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044524	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044525	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044526	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044527	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044528	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044529	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044530	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044531	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044532	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044533	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044534	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044535	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044536	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044537	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044538	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044539	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044540	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044542	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044543	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044544	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044545	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044546	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044547	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044548	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044549	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044550	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044551	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044552	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044553	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044554	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044555	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044556	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044557	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044558	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044559	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044560	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044561	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044562	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044563	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044564	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044565	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044566	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044567	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044568	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044569	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044570	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044571	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044572	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044573	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044574	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044575	blood serum	ischemic cardiomyopathy	UBERON:0001977	MONDO:0004994
SRR1044576	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044577	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044578	cardiac muscle tissue	ischemic cardiomyopathy	UBERON:0001133	MONDO:0004994
SRR1044579	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044580	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044581	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044582	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044583	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044584	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044585	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044586	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044587	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044588	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044589	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044590	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044591	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044592	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044593	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044594	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044595	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1044596	blood plasma	ischemic cardiomyopathy	UBERON:0001969	MONDO:0004994
SRR1054203	blood serum		UBERON:0001977	na
SRR1054204	blood serum		UBERON:0001977	na
SRR1054205	blood serum		UBERON:0001977	na
SRR1054206	blood serum		UBERON:0001977	na
SRR1054207	blood serum		UBERON:0001977	na
SRR1054208	blood serum		UBERON:0001977	na
SRR1054209	blood serum		UBERON:0001977	na
SRR1054210	blood serum		UBERON:0001977	na
SRR1054211	blood serum		UBERON:0001977	na
SRR1054212	blood serum		UBERON:0001977	na
SRR1054213	blood serum		UBERON:0001977	na
SRR1054214	blood serum		UBERON:0001977	na
SRR1054215	blood serum		UBERON:0001977	na
SRR1054218	blood serum		UBERON:0001977	na
SRR1054219	blood serum		UBERON:0001977	na
SRR1054220	blood serum		UBERON:0001977	na
SRR1054221	blood serum		UBERON:0001977	na
SRR1054222	blood serum		UBERON:0001977	na
SRR1054223	blood serum		UBERON:0001977	na
SRR1054224	blood serum		UBERON:0001977	na
SRR1054225	blood serum		UBERON:0001977	na
SRR1054226	blood serum		UBERON:0001977	na
SRR1103938	prefrontal cortex	early onset Alzheimer's disease	UBERON:0000451	MONDO:0004975
SRR1103939	prefrontal cortex	early onset Alzheimer's disease	UBERON:0000451	MONDO:0004975
SRR1103941	prefrontal cortex	early onset Alzheimer's disease	UBERON:0000451	MONDO:0004975
SRR1103942	prefrontal cortex	early onset Alzheimer's disease	UBERON:0000451	MONDO:0004975
SRR1103944	prefrontal cortex	late onset Alzheimer's disease	UBERON:0000451	MONDO:0004976
SRR1103945	prefrontal cortex	late onset Alzheimer's disease	UBERON:0000451	MONDO:0004976
SRR1103948	prefrontal cortex	late onset Alzheimer's disease	UBERON:0000451	MONDO:0004976
SRR1164787	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164794	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164821	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164824	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164833	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164842	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164850	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164852	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164861	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1164884	prostate gland	prostate cancer	UBERON:0002367	MONDO:0008315
SRR1204658	skeletal muscle tissue		UBERON:0001134	na
SRR1211224	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211225	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211226	peritoneal cavity mesothelium	adjacent normal tissue of endometriosis	UBERON:0005669	na
SRR1211227	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211228	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211229	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211230	peritoneal cavity mesothelium	adjacent normal tissue of endometriosis	UBERON:0005669	na
SRR1211231	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211232	peritoneal cavity mesothelium	adjacent normal tissue of endometriosis	UBERON:0005669	na
SRR1211233	endometrium	endometriosis	UBERON:0001295	MONDO:0005133
SRR1211234	peritoneal cavity mesothelium	adjacent normal tissue of endometriosis	UBERON:0005669	na
SRR1295360	brain	glioblastoma multiforme	UBERON:0000955	MONDO:0018177
SRR1374334	skin of body		UBERON:0002097	na
SRR1377195	skeletal muscle tissue		UBERON:0001134	na
SRR1377198	skeletal muscle tissue		UBERON:0001134	na
SRR1506026	kidney	non-sarcomatoid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005005
SRR1506027	kidney	non-sarcomatoid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005005
SRR1506029	kidney	non-sarcomatoid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005005
SRR1506030	kidney	sarcomatoid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0003012
SRR1506031	kidney	rhabdoid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005006
SRR1506032	kidney	epithelioid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005005
SRR1506038	kidney	rhabdoid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005006
SRR1506041	kidney	epithelioid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005005
SRR1506046	kidney	epithelioid clear cell renal cell carcinoma	UBERON:0002113	MONDO:0005005
SRR1553144	skeletal muscle tissue		UBERON:0001134	na
SRR1576171	heart		UBERON:0000948	na
SRR1576175	adipose tissue		UBERON:0001013	na
SRR1818495	skin of body	fetal	UBERON:0002097	na
SRR1818506	tongue	fetal	UBERON:0001723	na
SRR1818509	fetal amnion		UBERON:0000305	na
SRR1818522	umbilical cord		UBERON:0002331	na
SRR1818526	tongue	fetal	UBERON:0001723	na
SRR1818528	pancreas	fetal	UBERON:0001264	na
SRR1818540	chorion		UBERON:0003124	na
SRR1818550	skin of body	fetal	UBERON:0002097	na
SRR1818553	skeletal muscle tissue	fetal	UBERON:0001134	na
SRR1818563	skin of body	fetal	UBERON:0002097	na
SRR1818566	brain	fetal	UBERON:0000955	na
SRR1818586	placenta		UBERON:0001987	na
SRR1818587	eye	fetal	UBERON:0000970	na
SRR1818588	skin of body	fetal	UBERON:0002097	na
SRR1818596	heart	fetal	UBERON:0000948	na
SRR1818597	gonad	fetal	UBERON:0000991	na
SRR191393	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191394	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191396	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191397	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191398	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191399	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191400	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191401	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191402	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191403	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191404	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191405	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191406	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191407	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191408	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191409	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191410	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191411	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191412	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191413	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191414	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191415	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191416	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
SRR191418	breast	invasive ductal carcinoma	UBERON:0000310	MONDO:0004953
